source_url,target_url,match_confidence
https://afd-dortmund.de/aktuelles/2016/01/versammlungsfreiheit-a-la-nrw-wirt-bedroht-petry-veranstaltung-abgesagt,https://afd-dortmund.devalternita.de/aktuelles/2016/01/versammlungsfreiheit-a-la-nrw-wirt-bedroht-petry-veranstaltung-abgesagt,exact_path
https://afd-dortmund.de/aktuelles/2016/01/von-der-klammheimlichen-freude-der-echten-demokraten-die-polit-autisten-der-alt-parteien-befoerdern-als-brandstifter-die-anschlaege-auf-die-afd,https://afd-dortmund.devalternita.de/aktuelles/2016/01/von-der-klammheimlichen-freude-der-echten-demokraten-die-polit-autisten-der-alt-parteien-befoerdern-als-brandstifter-die-anschlaege-auf-die-afd,exact_path
https://afd-dortmund.de/aktuelles/2016/01/wir-holen-uns-gemeinsam-in-deutschland-unsere-wuerde-zurueck,https://afd-dortmund.devalternita.de/aktuelles/2016/01/wir-holen-uns-gemeinsam-in-deutschland-unsere-wuerde-zurueck,exact_path
https://afd-dortmund.de/aktuelles/2016/02/afd-treff-mit-gewaltandrohung-verhindert,https://afd-dortmund.devalternita.de/aktuelles/2016/02/afd-treff-mit-gewaltandrohung-verhindert,exact_path
https://afd-dortmund.de/aktuelles/2016/02/aussagen-sind-alle-erfunden-franziskaner-wirt-ueber-seine-manipulierten-aussagen-in-den-ruhr-nachrichten-entsetzt,https://afd-dortmund.devalternita.de/aktuelles/2016/02/aussagen-sind-alle-erfunden-franziskaner-wirt-ueber-seine-manipulierten-aussagen-in-den-ruhr-nachrichten-entsetzt,exact_path
https://afd-dortmund.de/aktuelles/2016/02/einladung-zur-demo-in-paderborn,https://afd-dortmund.devalternita.de/aktuelles/2016/02/einladung-zur-demo-in-paderborn,exact_path
https://afd-dortmund.de/aktuelles/2016/02/facebook-praesenz-des-afd-kreisverbandes-dortmund-wieder-online,https://afd-dortmund.devalternita.de/aktuelles/2016/02/facebook-praesenz-des-afd-kreisverbandes-dortmund-wieder-online,exact_path
https://afd-dortmund.de/aktuelles/2016/02/schon-7-8-der-nordstadt-bevoelkerung-hat-bulgarischen-oder-rumaenischen-pass-zuzug-von-zigeunern-in-die-nordstadt-nahm-auch-2015-kontinuierlich-zu,https://afd-dortmund.devalternita.de/aktuelles/2016/02/schon-7-8-der-nordstadt-bevoelkerung-hat-bulgarischen-oder-rumaenischen-pass-zuzug-von-zigeunern-in-die-nordstadt-nahm-auch-2015-kontinuierlich-zu,exact_path
https://afd-dortmund.de/aktuelles/2016/02/und-der-frust-bei-der-polizei-waechst-weiter-afd-beobachtet-die-polizei-generalverdacht-gegen-polizisten-dauer-straftaeter-oft-schnell-wieder-frei,https://afd-dortmund.devalternita.de/aktuelles/2016/02/und-der-frust-bei-der-polizei-waechst-weiter-afd-beobachtet-die-polizei-generalverdacht-gegen-polizisten-dauer-straftaeter-oft-schnell-wieder-frei,exact_path
https://afd-dortmund.de/aktuelles/2016/02/wohnungseinbrueche-steigen-auch-2015-weiter-an-afd-dortmund-beobachtet-die-polizei-ueberforderung-und-gesinnungspolitik-im-praesidium,https://afd-dortmund.devalternita.de/aktuelles/2016/02/wohnungseinbrueche-steigen-auch-2015-weiter-an-afd-dortmund-beobachtet-die-polizei-ueberforderung-und-gesinnungspolitik-im-praesidium,exact_path
